"","geo_b4","geo2020","antall","kommnr","fylke","endret"
"8590","04120102","34030611",4,"3403","34",1
"8591","04030612","34030612",3,"3403","34",1
"8592","04031003","34030612",3,"3403","34",1
"8593","04120201","34030612",3,"3403","34",1
"8594","04030701","34030701",2,"3403","34",1
"8595","04140201","34030701",2,"3403","34",1
"8596","04030702","34030702",2,"3403","34",1
"8597","04140202","34030702",2,"3403","34",1
"8598","04030703","34030703",2,"3403","34",1
"8599","04140203","34030703",2,"3403","34",1
"8600","04030704","34030704",2,"3403","34",1
"8601","04140204","34030704",2,"3403","34",1
"8602","04030705","34030705",2,"3403","34",1
"8603","04140205","34030705",2,"3403","34",1
"8604","04030706","34030706",2,"3403","34",1
"8605","04140206","34030706",2,"3403","34",1
"8606","04030707","34030707",2,"3403","34",1
"8607","04140207","34030707",2,"3403","34",1
"8608","04030708","34030708",2,"3403","34",1
"8609","04140208","34030708",2,"3403","34",1
"8610","04030709","34030709",2,"3403","34",1
"8611","04140209","34030709",2,"3403","34",1
"8612","04030710","34030710",2,"3403","34",1
"8613","04140210","34030710",2,"3403","34",1
"8614","04030711","34030711",2,"3403","34",1
"8615","04140211","34030711",2,"3403","34",1
"8616","04030801","34030801",2,"3403","34",1
"8617","04140301","34030801",2,"3403","34",1
"8618","04030802","34030802",2,"3403","34",1
"8619","04140302","34030802",2,"3403","34",1
"8620","04030803","34030803",2,"3403","34",1
"8621","04140303","34030803",2,"3403","34",1
"8622","04030804","34030804",2,"3403","34",1
"8623","04140304","34030804",2,"3403","34",1
"8624","04030805","34030805",2,"3403","34",1
"8625","04140305","34030805",2,"3403","34",1
"8626","04030806","34030806",2,"3403","34",1
"8627","04140306","34030806",2,"3403","34",1
"8628","04030807","34030807",2,"3403","34",1
"8629","04140307","34030807",2,"3403","34",1
"8630","04030808","34030808",2,"3403","34",1
"8631","04140308","34030808",2,"3403","34",1
"8632","04030901","34030901",2,"3403","34",1
"8633","04140401","34030901",2,"3403","34",1
"8634","04030902","34030902",2,"3403","34",1
"8635","04140402","34030902",2,"3403","34",1
"8636","04030903","34030903",2,"3403","34",1
"8637","04140403","34030903",2,"3403","34",1
"8638","04030904","34030904",2,"3403","34",1
"8639","04140404","34030904",2,"3403","34",1
"8640","04030905","34030905",2,"3403","34",1
"8641","04140405","34030905",2,"3403","34",1
"8642","04030906","34030906",2,"3403","34",1
"8643","04140406","34030906",2,"3403","34",1
"8644","04030907","34030907",2,"3403","34",1
"8645","04140407","34030907",2,"3403","34",1
"8646","04030908","34030908",2,"3403","34",1
"8647","04140408","34030908",2,"3403","34",1
"8648","04030909","34030909",2,"3403","34",1
"8649","04140409","34030909",2,"3403","34",1
"8650","04030910","34030910",2,"3403","34",1
"8651","04140410","34030910",2,"3403","34",1
"8652","04030911","34030911",2,"3403","34",1
"8653","04140411","34030911",2,"3403","34",1
"8654","04030912","34030912",2,"3403","34",1
"8655","04140412","34030912",2,"3403","34",1
"8656","04030913","34030913",2,"3403","34",1
"8657","04140413","34030913",2,"3403","34",1
"8658","05010101","34050101",1,"3405","34",1
"8659","05010102","34050102",1,"3405","34",1
"8660","05010103","34050103",1,"3405","34",1
"8661","05010104","34050104",1,"3405","34",1
"8662","05010201","34050201",1,"3405","34",1
"8663","05010202","34050202",1,"3405","34",1
"8664","05010203","34050203",1,"3405","34",1
"8665","05010204","34050204",1,"3405","34",1
"8666","05010301","34050301",1,"3405","34",1
"8667","05010302","34050302",1,"3405","34",1
"8668","05010303","34050303",1,"3405","34",1
"8669","05010304","34050304",1,"3405","34",1
"8670","05010305","34050305",1,"3405","34",1
"8671","05010306","34050306",1,"3405","34",1
"8672","05010307","34050307",1,"3405","34",1
"8673","05010308","34050308",1,"3405","34",1
"8674","05010309","34050309",1,"3405","34",1
"8675","05010401","34050401",1,"3405","34",1
"8676","05010402","34050402",1,"3405","34",1
"8677","05010403","34050403",1,"3405","34",1
"8678","05010404","34050404",1,"3405","34",1
"8679","05010405","34050405",1,"3405","34",1
"8680","05010406","34050406",1,"3405","34",1
"8681","05010407","34050407",1,"3405","34",1
"8682","05010408","34050408",1,"3405","34",1
"8683","05010409","34050409",1,"3405","34",1
"8684","05010410","34050410",1,"3405","34",1
"8685","05010411","34050411",1,"3405","34",1
"8686","05010501","34050501",1,"3405","34",1
"8687","05010502","34050502",1,"3405","34",1
"8688","05010503","34050503",1,"3405","34",1
"8689","05010504","34050504",1,"3405","34",1
"8690","05010505","34050505",1,"3405","34",1
"8691","05010506","34050506",1,"3405","34",1
"8692","05010507","34050507",1,"3405","34",1
"8693","05010508","34050508",1,"3405","34",1
"8694","05010509","34050509",1,"3405","34",1
"8695","05010510","34050510",1,"3405","34",1
"8696","05010511","34050511",1,"3405","34",1
"8697","05010512","34050512",1,"3405","34",1
"8698","05010513","34050513",1,"3405","34",1
"8699","05010514","34050514",1,"3405","34",1
